plate_well,WellId,Plate,Plate_number,Drug_name,Treatment,Metadata_dil_factor,Metadata_concentration_uM,PlateNumber,Row,Column,CELL_COUNT,ObjectArea_NUC_A,ObjectShapeP2A_NUC_A,ObjectShapeLWR_NUC_A,ObjectTotalInten_NUC_A,ObjectAvgInten_NUC_A,ObjectVarInten_NUC_A,ObjectSize_NUC_A,RingTotalInten_RNA,RingAvgInten_RNA,CircTotalInten_RNA,CircAvgInten_RNA,RingSpotTotalInten_RNA,RingSpotAvgInten_RNA,RingSpotTotalArea_RNA,RingSpotAvgArea_RNA,RingSpotCount_RNA,CircSpotTotalInten_RNA,CircSpotAvgInten_RNA,CircSpotTotalArea_RNA,CircSpotAvgArea_RNA,CircSpotCount_RNA,TotalInten_RNA,AvgInten_RNA,RingTotalInten_PMG,RingAvgInten_PMG,CircTotalInten_PMG,CircAvgInten_PMG,RingSpotTotalInten_PMG,RingSpotAvgInten_PMG,RingSpotTotalArea_PMG,RingSpotAvgArea_PMG,RingSpotCount_PMG,CircSpotTotalInten_PMG,CircSpotAvgInten_PMG,CircSpotTotalArea_PMG,CircSpotAvgArea_PMG,CircSpotCount_PMG,TotalInten_PMG,AvgInten_PMG,RingTotalInten_MITO,RingAvgInten_MITO,RingSpotTotalInten_MITO,RingSpotAvgInten_MITO,RingSpotTotalArea_MITO,RingSpotAvgArea_MITO,RingSpotCount_MITO,TotalInten_MITO,AvgInten_MITO,CircTotalInten_NUC_Tex,CircAvgInten_NUC_Tex,CircSpotTotalInten_NUC_Tex,CircSpotAvgInten_NUC_Tex,CircSpotTotalArea_NUC_Tex,CircSpotAvgArea_NUC_Tex,CircSpotCount_NUC_Tex,TotalInten_NUC_Tex,AvgInten_NUC_Tex
1A1_M12,M12,Plate1_drugs,1,trichostatin-a,treated,0.0625,1.25,1A1,13,12,0,0,0,0,944168.9063,0,0,0,2790524.867,611.4891447,1120564.008,693.4464459,0,0,0,0,0,181572.5625,798.7872499,0,0,0,1120564.008,693.4464459,0,0,-700247.875,-154.764124,0,0,0,0,0,-1325002.75,0,-205.3125,-7.066980633,0,-700247.875,-154.764124,0,0,-555084.375,0,0,0,0,0,0,921559.5625,0,0,0,0,0,0,921559.5625,0
1A1_M13,M13,Plate1_drugs,1,DMSO,control,NULL,NULL,1A1,13,13,0,0,0,0,1102839.406,0,0,0,3075725.828,624.9933042,1189874.609,714.8402576,0,0,0,0,0,160001.6563,880.9879972,0,0,0,1189874.609,714.8402576,0,0,-548387.4375,-94.38754274,0,0,0,0,0,-1352805.094,0,-237,-7.44451335,0,-548387.4375,-94.38754274,0,0,-301528.5313,0,0,0,0,0,0,1091705.594,0,0,0,0,0,0,1091705.594,0
1A1_M14,M14,Plate1_drugs,1,trichostatin-a,treated,0.03125,0.625,1A1,13,14,0,0,0,0,1377650.688,0,0,0,3133013.336,593.4809584,1370060.25,750.5853063,0,0,0,0,0,211692.0625,861.9894012,0,0,0,1370060.25,750.5853063,0,0,-462872.3438,-164.6379734,0,0,0,0,0,-1099049.188,0,-117.46875,-6.610292553,0,-462872.3438,-164.6379734,0,0,-341597.875,0,0,0,0,0,0,1288840.406,0,0,0,0,0,0,1288840.406,0
1A1_M15,M15,Plate1_drugs,1,trichostatin-a,treated,0.015625,0.3125,1A1,13,15,0,0,0,0,898634.3125,0,0,0,2555165.438,541.9724773,1100845.945,609.1505642,0,0,0,0,0,209281.6563,854.313516,0,0,0,1100845.945,609.1505642,0,0,-639395.3125,-229.162902,0,0,0,0,0,-1067332.344,0,-152.59375,-6.723967232,0,-639395.3125,-229.162902,0,0,-313021.5625,0,0,0,0,0,0,891881.4375,0,0,0,0,0,0,891881.4375,0
1A1_M16,M16,Plate1_drugs,1,gemcitabine,treated,1,20,1A1,13,16,0,0,0,0,1373514.969,0,0,0,2750020.898,623.7179704,1166131.555,561.3186269,0,0,0,0,0,154899.8438,740.2007352,0,0,0,1166131.555,561.3186269,0,0,-629332.75,-304.3485431,0,0,0,0,0,-1705406.031,0,-199.25,-8.870956965,0,-629332.75,-304.3485431,0,0,-779023.9375,0,0,0,0,0,0,1315958.25,0,0,0,0,0,0,1315958.25,0
1A1_M17,M17,Plate1_drugs,1,gemcitabine,treated,0.5,10,1A1,13,17,0,0,0,0,1422134.969,0,0,0,2688100.352,519.584635,1152491.195,556.5392812,0,0,0,0,0,132607.8438,525.0283302,0,0,0,1152491.195,556.5392812,0,0,-612434.3125,-170.4593018,0,0,0,0,0,-1119447.563,0,-164.9375,-3.916543786,0,-612434.3125,-170.4593018,0,0,-513420.6875,0,0,0,0,0,0,1413567.844,0,0,0,0,0,0,1413567.844,0
1A1_M18,M18,Plate1_drugs,1,gemcitabine,treated,0.25,5,1A1,13,18,0,0,0,0,1456978.188,0,0,0,2469010.453,489.9519403,1235722.063,725.3238078,0,0,0,0,0,138036.3438,661.5028235,0,0,0,1235722.063,725.3238078,0,0,-465751.4688,-159.5425064,0,0,0,0,0,-894221.4688,0,-119.90625,-1.988046221,0,-465751.4688,-159.5425064,0,0,-96702.28125,0,0,0,0,0,0,1448199.25,0,0,0,0,0,0,1448199.25,0
1A1_M19,M19,Plate1_drugs,1,DMSO,control,NULL,NULL,1A1,13,19,0,0,0,0,1439654.5,0,0,0,2755929.516,570.480406,1287923.453,652.8228207,0,0,0,0,0,148532.0625,639.7391456,0,0,0,1287923.453,652.8228207,0,0,-396692.2813,-188.7478797,0,0,0,0,0,-1427459.344,0,-214.34375,-5.271222204,0,-396692.2813,-188.7478797,0,0,-672294.125,0,0,0,0,0,0,1421996.406,0,0,0,0,0,0,1421996.406,0
1A1_M20,M20,Plate1_drugs,1,gemcitabine,treated,0.125,2.5,1A1,13,20,0,0,0,0,1309462.594,0,0,0,3496552.508,606.2853773,1353879.727,590.019275,0,0,0,0,0,154717.4375,594.8357453,0,0,0,1353879.727,590.019275,0,0,-308645.875,-152.002836,0,0,0,0,0,-1118019.906,0,-159.34375,-5.544159552,0,-308645.875,-152.002836,0,0,-252125.0313,0,0,0,0,0,0,1298735,0,0,0,0,0,0,1298735,0
1A1_M21,M21,Plate1_drugs,1,gemcitabine,treated,0.0625,1.25,1A1,13,21,0,0,0,0,1786398.594,0,0,0,3666153.438,638.1253703,1641404.109,823.4063745,0,0,0,0,0,174589.2188,1069.292581,0,0,0,1641404.109,823.4063745,0,0,-342201.3438,-170.3346944,0,0,0,0,0,-1610509.469,0,-240.21875,-5.545023459,0,-342201.3438,-170.3346944,0,0,-602513.7188,0,0,0,0,0,0,1753436.781,0,0,0,0,0,0,1753436.781,0
1A1_M22,M22,Plate1_drugs,1,gemcitabine,treated,0.03125,0.625,1A1,13,22,0,0,0,0,1459784.844,0,0,0,3857458.953,664.2547012,1922218.805,995.0463638,0,0,0,0,0,197161.9375,888.7989651,0,0,0,1922218.805,995.0463638,0,0,-173022.0625,-119.7930483,0,0,0,0,0,-1497438.656,0,-192.5625,-9.314409096,0,-173022.0625,-119.7930483,0,0,-581935.6875,0,0,0,0,0,0,1404796.5,0,0,0,0,0,0,1404796.5,0
1A1_M23,M23,Plate1_drugs,1,gemcitabine,treated,0.015625,0.3125,1A1,13,23,0,0,0,0,2161619,0,0,0,4281781.688,765.8892848,2230719.359,941.4008185,0,0,0,0,0,210353.875,1315.388928,0,0,0,2230719.359,941.4008185,0,0,103140.1563,-34.32674979,0,0,0,0,0,-662495.0313,0,-103.4375,-3.852957573,0,103140.1563,-34.32674979,0,0,-330962.5938,0,0,0,0,0,0,2062340.844,0,0,0,0,0,0,2062340.844,0
1A1_N02,N02,Plate1_drugs,1,vincristine,treated,1,20,1A1,14,2,0,0,0,0,-1884671.969,0,0,0,-419234.8203,-51.99619458,-1105602.227,6.773712986,0,0,0,0,0,2424.625,-47.82995309,0,0,0,-1105602.227,6.773712986,0,0,-1576291.375,26.19101727,0,0,0,0,0,-441332.875,0,-63.25,3.860376751,0,-1576291.375,26.19101727,0,0,-2017984.781,0,0,0,0,0,0,-1846010.938,0,0,0,0,0,0,-1846010.938,0
1A1_N03,N03,Plate1_drugs,1,vincristine,treated,0.5,10,1A1,14,3,0,0,0,0,-1920037.844,0,0,0,-309795.1719,-42.87050608,-1086855.5,-65.30934696,0,0,0,0,0,-31640.875,-249.4171718,0,0,0,-1086855.5,-65.30934696,0,0,-1753854.313,-98.14798421,0,0,0,0,0,-859304.9688,0,-118.5,0.803420055,0,-1753854.313,-98.14798421,0,0,-2508949.156,0,0,0,0,0,0,-1879035.125,0,0,0,0,0,0,-1879035.125,0
1A1_N04,N04,Plate1_drugs,1,DMSO,control,NULL,NULL,1A1,14,4,0,0,0,0,-1596143,0,0,0,-356942.8438,-9.276202671,-1226966.766,10.2419853,0,0,0,0,0,-25291.15625,21.0788813,0,0,0,-1226966.766,10.2419853,0,0,-1803431.531,-33.50326241,0,0,0,0,0,-874867.8125,0,-111.1875,0.633698917,0,-1803431.531,-33.50326241,0,0,-1756434.438,0,0,0,0,0,0,-1586691.563,0,0,0,0,0,0,-1586691.563,0
1A1_N05,N05,Plate1_drugs,1,vincristine,treated,0.25,5,1A1,14,5,0,0,0,0,-1647576.469,0,0,0,-645694.7578,-9.451300951,-1137133.18,53.82306512,0,0,0,0,0,14116.03125,105.4945047,0,0,0,-1137133.18,53.82306512,0,0,-1816272.25,-55.66169318,0,0,0,0,0,-760638.375,0,-100.625,1.609693593,0,-1816272.25,-55.66169318,0,0,-1720602.25,0,0,0,0,0,0,-1596989.156,0,0,0,0,0,0,-1596989.156,0
1A1_N06,N06,Plate1_drugs,1,vincristine,treated,0.125,2.5,1A1,14,6,0,0,0,0,-1576619.406,0,0,0,-268985.7344,56.63597761,-1110968.094,45.63069525,0,0,0,0,0,1426.53125,33.76365109,0,0,0,-1110968.094,45.63069525,0,0,-2034714.219,-138.3652196,0,0,0,0,0,-745801.8125,0,-102.125,1.912315777,0,-2034714.219,-138.3652196,0,0,-1720414.094,0,0,0,0,0,0,-1551139.969,0,0,0,0,0,0,-1551139.969,0
1A1_N07,N07,Plate1_drugs,1,vincristine,treated,0.0625,1.25,1A1,14,7,0,0,0,0,-1603045.063,0,0,0,-49863.75781,29.77163932,-1121896.969,6.02690113,0,0,0,0,0,-38500.65625,41.11048538,0,0,0,-1121896.969,6.02690113,0,0,-2022742.156,-89.66970653,0,0,0,0,0,-813050.4063,0,-118.78125,2.723024393,0,-2022742.156,-89.66970653,0,0,-1372149.063,0,0,0,0,0,0,-1561352.219,0,0,0,0,0,0,-1561352.219,0
1A1_N08,N08,Plate1_drugs,1,vincristine,treated,0.03125,0.625,1A1,14,8,0,0,0,0,-1727071.75,0,0,0,-532366.5234,-2.385942353,-1194457.188,-32.23019914,0,0,0,0,0,-40093.71875,-89.73884879,0,0,0,-1194457.188,-32.23019914,0,0,-1998100.469,-126.6941817,0,0,0,0,0,-1064903.031,0,-155.21875,1.253165785,0,-1998100.469,-126.6941817,0,0,-1350081.438,0,0,0,0,0,0,-1695688.188,0,0,0,0,0,0,-1695688.188,0
1A1_N09,N09,Plate1_drugs,1,DMSO,control,NULL,NULL,1A1,14,9,0,0,0,0,-1289634.969,0,0,0,94499.63281,133.8247164,-939742.8516,93.2513793,0,0,0,0,0,-10283.1875,136.4980486,0,0,0,-939742.8516,93.2513793,0,0,-1781642.531,-99.84465865,0,0,0,0,0,-1361123.875,0,-227.9375,-2.645221058,0,-1781642.531,-99.84465865,0,0,-1389195.938,0,0,0,0,0,0,-1277773.188,0,0,0,0,0,0,-1277773.188,0
1A1_N10,N10,Plate1_drugs,1,vincristine,treated,0.015625,0.3125,1A1,14,10,0,0,0,0,-1305118.406,0,0,0,5046.164063,105.6873065,-797199.6016,107.6786556,0,0,0,0,0,50880.125,322.349575,0,0,0,-797199.6016,107.6786556,0,0,-1693885.406,-125.8499949,0,0,0,0,0,-1019905.063,0,-149.71875,-1.539259711,0,-1693885.406,-125.8499949,0,0,-1623430.031,0,0,0,0,0,0,-1294055.781,0,0,0,0,0,0,-1294055.781,0
1A1_N11,N11,Plate1_drugs,1,bendamustine,treated,1,20,1A1,14,11,0,0,0,0,-1446579.531,0,0,0,-301747.4531,184.7709585,-1282007.211,218.2109874,0,0,0,0,0,45089.28125,107.2433,0,0,0,-1282007.211,218.2109874,0,0,-2105817.656,-218.7175556,0,0,0,0,0,-1257640.25,0,-191.25,-2.449008057,0,-2105817.656,-218.7175556,0,0,-1702102.219,0,0,0,0,0,0,-1441064.594,0,0,0,0,0,0,-1441064.594,0
1A1_N12,N12,Plate1_drugs,1,bendamustine,treated,0.5,10,1A1,14,12,0,0,0,0,-1880782.344,0,0,0,269266.3047,140.4418817,-897747.6484,120.2650104,0,0,0,0,0,49342.1875,259.5119068,0,0,0,-897747.6484,120.2650104,0,0,-2022221.313,-196.9148928,0,0,0,0,0,-1270505.375,0,-185.4375,-3.398585645,0,-2022221.313,-196.9148928,0,0,-1467065.938,0,0,0,0,0,0,-1845883.25,0,0,0,0,0,0,-1845883.25,0
1A1_N13,N13,Plate1_drugs,1,bendamustine,treated,0.25,5,1A1,14,13,0,0,0,0,-1722111.844,0,0,0,554467.2656,153.9460413,-828437.0469,141.6588222,0,0,0,0,0,27771.28125,341.7126541,0,0,0,-828437.0469,141.6588222,0,0,-1870360.875,-136.5383116,0,0,0,0,0,-1298307.719,0,-217.125,-3.776118361,0,-1870360.875,-136.5383116,0,0,-1213510.094,0,0,0,0,0,0,-1675737.219,0,0,0,0,0,0,-1675737.219,0
1A1_N14,N14,Plate1_drugs,1,DMSO,control,NULL,NULL,1A1,14,14,0,0,0,0,-1447300.563,0,0,0,611754.7734,122.4336954,-648251.4063,177.4038708,0,0,0,0,0,79461.6875,322.7140581,0,0,0,-648251.4063,177.4038708,0,0,-1784845.781,-206.7887423,0,0,0,0,0,-1044551.813,0,-97.59375,-2.941897564,0,-1784845.781,-206.7887423,0,0,-1253579.438,0,0,0,0,0,0,-1478602.406,0,0,0,0,0,0,-1478602.406,0
1A1_N15,N15,Plate1_drugs,1,bendamustine,treated,0.125,2.5,1A1,14,15,0,0,0,0,-1926316.938,0,0,0,33906.875,70.9252144,-917465.7109,35.96912882,0,0,0,0,0,77051.28125,315.0381729,0,0,0,-917465.7109,35.96912882,0,0,-1961368.75,-271.3136708,0,0,0,0,0,-1012834.969,0,-132.71875,-3.055572244,0,-1961368.75,-271.3136708,0,0,-1225003.125,0,0,0,0,0,0,-1875561.375,0,0,0,0,0,0,-1875561.375,0
1A1_N16,N16,Plate1_drugs,1,bendamustine,treated,0.0625,1.25,1A1,14,16,0,0,0,0,-1451436.281,0,0,0,228762.3359,152.6707075,-852180.1016,-11.86280854,0,0,0,0,0,22669.46875,200.9253921,0,0,0,-852180.1016,-11.86280854,0,0,-1951306.188,-346.4993119,0,0,0,0,0,-1650908.656,0,-179.375,-5.202561977,0,-1951306.188,-346.4993119,0,0,-1691005.5,0,0,0,0,0,0,-1451484.563,0,0,0,0,0,0,-1451484.563,0
1A1_N17,N17,Plate1_drugs,1,bendamustine,treated,0.03125,0.625,1A1,14,17,0,0,0,0,-1402816.281,0,0,0,166841.7891,48.53737206,-865820.4609,-16.64215419,0,0,0,0,0,377.46875,-14.24701288,0,0,0,-865820.4609,-16.64215419,0,0,-1934407.75,-212.6100707,0,0,0,0,0,-1064950.188,0,-145.0625,-0.248148798,0,-1934407.75,-212.6100707,0,0,-1425402.25,0,0,0,0,0,0,-1353874.969,0,0,0,0,0,0,-1353874.969,0
1A1_N18,N18,Plate1_drugs,1,bendamustine,treated,0.015625,0.3125,1A1,14,18,0,0,0,0,-1367973.063,0,0,0,-52248.10938,18.90467734,-782589.5938,152.1423723,0,0,0,0,0,5805.96875,122.2274804,0,0,0,-782589.5938,152.1423723,0,0,-1787724.906,-201.6932753,0,0,0,0,0,-839724.0938,0,-100.03125,1.680348767,0,-1787724.906,-201.6932753,0,0,-1008683.844,0,0,0,0,0,0,-1319243.563,0,0,0,0,0,0,-1319243.563,0
1A1_N19,N19,Plate1_drugs,1,NP1,treated,1,NULL,1A1,14,19,0,0,0,0,-1385296.75,0,0,0,234670.9531,99.43314303,-730388.2031,79.64138526,0,0,0,0,0,16301.6875,100.4638025,0,0,0,-730388.2031,79.64138526,0,0,-1718665.719,-230.8986485,0,0,0,0,0,-1372961.969,0,-194.46875,-1.602827216,0,-1718665.719,-230.8986485,0,0,-1584275.688,0,0,0,0,0,0,-1345446.406,0,0,0,0,0,0,-1345446.406,0
1A1_N20,N20,Plate1_drugs,1,DMSO,control,NULL,NULL,1A1,14,20,0,0,0,0,-1515488.656,0,0,0,975293.9453,135.2381143,-664431.9297,16.83783957,0,0,0,0,0,22487.0625,55.56040215,0,0,0,-664431.9297,16.83783957,0,0,-1630619.313,-194.1536049,0,0,0,0,0,-1063522.531,0,-139.46875,-1.875764564,0,-1630619.313,-194.1536049,0,0,-1164106.594,0,0,0,0,0,0,-1468707.813,0,0,0,0,0,0,-1468707.813,0
1A1_N21,N21,Plate1_drugs,1,NP1,treated,0.5,NULL,1A1,14,21,0,0,0,0,-1038552.656,0,0,0,1144894.875,167.0781074,-376907.5469,250.2249391,0,0,0,0,0,42358.84375,530.0172381,0,0,0,-376907.5469,250.2249391,0,0,-1664174.781,-212.4854633,0,0,0,0,0,-1556012.094,0,-220.34375,-1.87662847,0,-1664174.781,-212.4854633,0,0,-1514495.281,0,0,0,0,0,0,-1014006.031,0,0,0,0,0,0,-1014006.031,0
1A1_N22,N22,Plate1_drugs,1,NP1,treated,0.25,NULL,1A1,14,22,0,0,0,0,-1365166.406,0,0,0,1336200.391,193.2074383,-96092.85156,421.8649284,0,0,0,0,0,64931.5625,349.523622,0,0,0,-96092.85156,421.8649284,0,0,-1494995.5,-161.9438172,0,0,0,0,0,-1442941.281,0,-172.6875,-5.646014107,0,-1494995.5,-161.9438172,0,0,-1493917.25,0,0,0,0,0,0,-1362646.313,0,0,0,0,0,0,-1362646.313,0
1A1_N23,N23,Plate1_drugs,1,NP1,treated,0.125,NULL,1A1,14,23,0,0,0,0,-663332.25,0,0,0,1760523.125,294.8420219,212407.7031,368.2193831,0,0,0,0,0,78123.5,776.1135846,0,0,0,212407.7031,368.2193831,0,0,-1218833.281,-76.47751866,0,0,0,0,0,-607997.6563,0,-83.5625,-0.184562584,0,-1218833.281,-76.47751866,0,0,-1242944.156,0,0,0,0,0,0,-705101.9688,0,0,0,0,0,0,-705101.9688,0
1A1_O02,O02,Plate1_drugs,1,NP1,treated,0.0625,NULL,1A1,15,2,0,0,0,0,643432.6563,0,0,0,2696419.992,282.8174548,2027742.992,1101.762099,0,0,0,0,0,133236.5,1771.836028,0,0,0,2027742.992,1101.762099,0,0,149669.4375,-202.6957013,0,0,0,0,0,-1154163.688,0,-154.8125,-16.3454456,0,149669.4375,-202.6957013,0,0,-1066044.469,0,0,0,0,0,0,656035.6875,0,0,0,0,0,0,656035.6875,0
1A1_O03,O03,Plate1_drugs,1,NP1,treated,0.03125,NULL,1A1,15,3,0,0,0,0,608066.7813,0,0,0,2805859.641,291.9431433,2046489.719,1029.679039,0,0,0,0,0,99171,1570.248809,0,0,0,2046489.719,1029.679039,0,0,-27893.5,-327.0347027,0,0,0,0,0,-1572135.781,0,-210.0625,-19.40240229,0,-27893.5,-327.0347027,0,0,-1557008.844,0,0,0,0,0,0,623011.5,0,0,0,0,0,0,623011.5,0
1A1_O04,O04,Plate1_drugs,1,NP1,treated,0.015625,NULL,1A1,15,4,0,0,0,0,931961.625,0,0,0,2758711.969,325.5374467,1906378.453,1105.230372,0,0,0,0,0,105520.7188,1840.744862,0,0,0,1906378.453,1105.230372,0,0,-77470.71875,-262.3899809,0,0,0,0,0,-1587698.625,0,-202.75,-19.57212343,0,-77470.71875,-262.3899809,0,0,-804494.125,0,0,0,0,0,0,915355.0625,0,0,0,0,0,0,915355.0625,0
1A1_O05,O05,Plate1_drugs,1,DMSO,control,NULL,NULL,1A1,15,5,0,0,0,0,880528.1563,0,0,0,2469960.055,325.3623484,1996212.039,1148.811451,0,0,0,0,0,144927.9063,1925.160486,0,0,0,1996212.039,1148.811451,0,0,-90311.4375,-284.5484117,0,0,0,0,0,-1473469.188,0,-192.1875,-18.59612876,0,-90311.4375,-284.5484117,0,0,-768661.9375,0,0,0,0,0,0,905057.4688,0,0,0,0,0,0,905057.4688,0
1A1_O06,O06,Plate1_drugs,1,NP2,treated,1,NULL,1A1,15,6,0,0,0,0,951485.2188,0,0,0,2846669.078,391.449627,2022377.125,1140.619082,0,0,0,0,0,132238.4063,1853.429632,0,0,0,2022377.125,1140.619082,0,0,-308753.4063,-367.2519381,0,0,0,0,0,-1458632.625,0,-193.6875,-18.29350657,0,-308753.4063,-367.2519381,0,0,-768473.7813,0,0,0,0,0,0,950906.6563,0,0,0,0,0,0,950906.6563,0
1A1_O07,O07,Plate1_drugs,1,NP2,treated,0.5,NULL,1A1,15,7,0,0,0,0,925059.5625,0,0,0,3065791.055,364.5852887,2011448.25,1101.015287,0,0,0,0,0,92311.21875,1860.776466,0,0,0,2011448.25,1101.015287,0,0,-296781.3438,-318.5564251,0,0,0,0,0,-1525881.219,0,-210.34375,-17.48279796,0,-296781.3438,-318.5564251,0,0,-420208.75,0,0,0,0,0,0,940694.4063,0,0,0,0,0,0,940694.4063,0
1A1_O08,O08,Plate1_drugs,1,NP2,treated,0.25,NULL,1A1,15,8,0,0,0,0,801032.875,0,0,0,2583288.289,332.427707,1938888.031,1062.758187,0,0,0,0,0,90718.15625,1729.927132,0,0,0,1938888.031,1062.758187,0,0,-272139.6563,-355.5809002,0,0,0,0,0,-1777733.844,0,-246.78125,-18.95265656,0,-272139.6563,-355.5809002,0,0,-398141.125,0,0,0,0,0,0,806358.4375,0,0,0,0,0,0,806358.4375,0
1A1_O09,O09,Plate1_drugs,1,NP2,treated,0.125,NULL,1A1,15,9,0,0,0,0,1238469.656,0,0,0,3210154.445,468.6383657,2193602.367,1188.239766,0,0,0,0,0,120528.6875,1956.16403,0,0,0,2193602.367,1188.239766,0,0,-55681.71875,-328.7313772,0,0,0,0,0,-2073954.688,0,-319.5,-22.85104341,0,-55681.71875,-328.7313772,0,0,-437255.625,0,0,0,0,0,0,1224273.438,0,0,0,0,0,0,1224273.438,0
1A1_O10,O10,Plate1_drugs,1,DMSO,control,NULL,NULL,1A1,15,10,0,0,0,0,1222986.219,0,0,0,3120700.977,440.5009559,2336145.617,1202.667042,0,0,0,0,0,181692,2142.015556,0,0,0,2336145.617,1202.667042,0,0,32075.40625,-354.7367134,0,0,0,0,0,-1732735.875,0,-241.28125,-21.74508206,0,32075.40625,-354.7367134,0,0,-671489.7188,0,0,0,0,0,0,1207990.844,0,0,0,0,0,0,1207990.844,0
1A1_O11,O11,Plate1_drugs,1,NP2,treated,0.0625,NULL,1A1,15,11,0,0,0,0,1081525.094,0,0,0,2813907.359,519.5846079,1851338.008,1313.199374,0,0,0,0,0,175901.1563,1926.909281,0,0,0,1851338.008,1313.199374,0,0,-379856.8438,-447.6042741,0,0,0,0,0,-1970471.063,0,-282.8125,-22.65483041,0,-379856.8438,-447.6042741,0,0,-750161.9063,0,0,0,0,0,0,1060982.031,0,0,0,0,0,0,1060982.031,0
1A1_O12,O12,Plate1_drugs,1,NP2,treated,0.03125,NULL,1A1,15,12,0,0,0,0,647322.2813,0,0,0,3384921.117,475.2555311,2235597.57,1215.253397,0,0,0,0,0,180154.0625,2079.177888,0,0,0,2235597.57,1215.253397,0,0,-296260.5,-425.8016114,0,0,0,0,0,-1983336.188,0,-277,-23.60440799,0,-296260.5,-425.8016114,0,0,-515125.625,0,0,0,0,0,0,656163.375,0,0,0,0,0,0,656163.375,0
1A1_O13,O13,Plate1_drugs,1,NP2,treated,0.015625,NULL,1A1,15,13,0,0,0,0,805992.7813,0,0,0,3670122.078,488.7596907,2304908.172,1236.647208,0,0,0,0,0,158583.1563,2161.378635,0,0,0,2304908.172,1236.647208,0,0,-144400.0625,-365.4250301,0,0,0,0,0,-2011138.531,0,-308.6875,-23.98194071,0,-144400.0625,-365.4250301,0,0,-261569.7813,0,0,0,0,0,0,826309.4063,0,0,0,0,0,0,826309.4063,0
1A1_O14,O14,Plate1_drugs,1,NP3,treated,1,NULL,1A1,15,14,0,0,0,0,1080804.063,0,0,0,3727409.586,457.2473448,2485093.813,1272.392257,0,0,0,0,0,210273.5625,2142.380039,0,0,0,2485093.813,1272.392257,0,0,-58884.96875,-435.6754608,0,0,0,0,0,-1757382.625,0,-189.15625,-23.14771991,0,-58884.96875,-435.6754608,0,0,-301639.125,0,0,0,0,0,0,1023444.219,0,0,0,0,0,0,1023444.219,0
1A1_O15,O15,Plate1_drugs,1,DMSO,control,NULL,NULL,1A1,15,15,0,0,0,0,601787.6875,0,0,0,3149561.688,405.7388638,2215879.508,1130.957515,0,0,0,0,0,207863.1563,2134.704154,0,0,0,2215879.508,1130.957515,0,0,-235407.9375,-500.2003894,0,0,0,0,0,-1725665.781,0,-224.28125,-23.26139459,0,-235407.9375,-500.2003894,0,0,-273062.8125,0,0,0,0,0,0,626485.25,0,0,0,0,0,0,626485.25,0
1A1_O16,O16,Plate1_drugs,1,NP3,treated,0.5,NULL,1A1,15,16,0,0,0,0,1076668.344,0,0,0,3344417.148,487.4843569,2281165.117,1083.125578,0,0,0,0,0,153481.3438,2020.591373,0,0,0,2281165.117,1083.125578,0,0,-225345.375,-575.3860305,0,0,0,0,0,-2363739.469,0,-270.9375,-25.40838433,0,-225345.375,-575.3860305,0,0,-739065.1875,0,0,0,0,0,0,1050562.063,0,0,0,0,0,0,1050562.063,0
1A1_O17,O17,Plate1_drugs,1,NP3,treated,0.25,NULL,1A1,15,17,0,0,0,0,1125288.344,0,0,0,3282496.602,383.3510214,2267524.758,1078.346232,0,0,0,0,0,131189.3438,1805.418968,0,0,0,2267524.758,1078.346232,0,0,-208446.9375,-441.4967892,0,0,0,0,0,-1777781,0,-236.625,-20.45397115,0,-208446.9375,-441.4967892,0,0,-473461.9375,0,0,0,0,0,0,1148171.656,0,0,0,0,0,0,1148171.656,0
1A1_O18,O18,Plate1_drugs,1,NP3,treated,0.125,NULL,1A1,15,18,0,0,0,0,1160131.563,0,0,0,3063406.703,353.7183267,2350755.625,1247.130759,0,0,0,0,0,136617.8438,1941.893461,0,0,0,2350755.625,1247.130759,0,0,-61764.09375,-430.5799938,0,0,0,0,0,-1552554.906,0,-191.59375,-18.52547358,0,-61764.09375,-430.5799938,0,0,-56743.53125,0,0,0,0,0,0,1182803.063,0,0,0,0,0,0,1182803.063,0
1A1_O19,O19,Plate1_drugs,1,NP3,treated,0.0625,NULL,1A1,15,19,0,0,0,0,1142807.875,0,0,0,3350325.766,434.2467924,2402957.016,1174.629772,0,0,0,0,0,147113.5625,1920.129784,0,0,0,2402957.016,1174.629772,0,0,7295.09375,-459.7853671,0,0,0,0,0,-2085792.781,0,-286.03125,-21.80864957,0,7295.09375,-459.7853671,0,0,-632335.375,0,0,0,0,0,0,1156600.219,0,0,0,0,0,0,1156600.219,0
1A1_O20,O20,Plate1_drugs,1,NP3,treated,0.03125,NULL,1A1,15,20,0,0,0,0,1012615.969,0,0,0,4090948.758,470.0517637,2468913.289,1111.826226,0,0,0,0,0,153298.9375,1875.226383,0,0,0,2468913.289,1111.826226,0,0,95341.5,-423.0403234,0,0,0,0,0,-1776353.344,0,-231.03125,-22.08158691,0,95341.5,-423.0403234,0,0,-212166.2813,0,0,0,0,0,0,1033338.813,0,0,0,0,0,0,1033338.813,0
